Fecha,Planta 3M5 - Analizada x Vía Húmeda - Metalización [%],Planta 3M5 - Analizada x Vía Húmeda - Fierro Total [%],Planta 3M5 - Analizada x Leco - Metalización [%],Planta 3M5 - Analizada x Leco - Carbón [%],Planta 3M5 - Analizada x Leco - Azufre [%],Planta 3M5 - Analizada x Leco - Oxígeno [%],"Planta 3M5 - Granulometría - +1/8"" [%]","Planta 3M5 - Granulometría - - 1/8"" [%]","Planta 3M5 - Granulometría - Finos - 1/4"" [%]",Planta 4M - Analizada x Vía Húmeda - Metalización [%],Planta 4M - Analizada x Vía Húmeda - Fierro Total [%],Planta 4M - Analizada x Leco - Metalización [%],Planta 4M - Analizada x Leco - Carbón [%],Planta 4M - Analizada x Leco - Azufre [%],Planta 4M - Analizada x Leco - Oxígeno [%],"Planta 4M - Granulometría - +1/8"" [%]","Planta 4M - Granulometría - -1/8"" [%]","Planta 4M - Granulometría - Finos - 1/4"" [%]"
12/07/2024 10:00:00,,,94.517,3.6236,0.0062,1.043,6.16,1.574,7.734,,,95.907,3.5711,0.0048,0.7352,4.853,1.832,6.685
12/07/2024 08:00:00,94.748,86.378,95.252,3.6333,0.0132,0.8803,6.805,0.86,7.665,95.043,86.177,95.03,3.6835,0.006,0.9293,6.203,3.722,9.925
12/07/2024 06:00:00,,,94.877,3.4006,0.0043,0.9632,10.433,2.488,12.921,,,94.934,3.5892,0.0048,0.9507,4.614,0.471,5.085
12/07/2024 04:00:00,94.729,85.597,95.089,3.6311,0.0017,0.9163,6.91,0.691,7.601,94.747,85.653,94.943,3.6469,0.0038,0.9486,5.636,0.727,6.363
12/07/2024 02:00:00,,,95.41,3.6142,0.0019,0.8451,1.765,0.588,2.353,,,95.463,3.7434,0.0035,0.8334,5.135,0.609,5.744
12/07/2024 00:00:00,94.525,85.781,94.792,3.6839,0.0025,0.9822,10.473,1.014,11.487,95.471,85.604,95.874,3.7704,0.0043,0.7425,2.441,0.362,2.803
11/07/2024 22:00:00,,,95.872,3.7673,0.0023,0.7429,6.23,1.202,7.432,,,96.151,3.596,0.0042,0.6811,3.559,0.488,4.047
11/07/2024 20:00:00,95.475,85.862,95.887,3.915,0.0035,0.7396,8.24,1.248,9.488,95.369,85.642,96.028,3.6854,0.0058,0.7083,4.306,0.486,4.792
11/07/2024 18:00:00,,,94.066,3.6842,0.0057,1.143,6.911,1.693,8.604,,,92.558,3.535,0.0074,1.477,3.671,0.992,4.663
11/07/2024 16:00:00,93.339,85.968,93.438,3.4171,0.0089,1.282,8.221,2.691,10.912,90.462,85.009,92.639,3.3433,0.0088,1.682,7.393,5.764,13.157
11/07/2024 14:00:00,,,94.206,3.7562,0.0088,1.112,9.904,4.615,14.519,,,93.38,3.2062,0.0061,1.295,4.248,0.708,4.956
11/07/2024 12:00:00,94.06,86.493,93.957,3.4995,0.011,1.167,6.925,0.693,7.618,95.527,85.782,94.782,3.3735,0.0107,0.9843,3.65,0.547,4.197
11/07/2024 10:00:00,,,93.876,3.6043,0.0047,1.185,2.158,0.281,2.439,,,94.794,3.1747,0.0098,0.9817,4.739,1.303,6.042
11/07/2024 08:00:00,95.076,86.105,94.513,3.7472,0.0058,1.044,8.035,3.583,11.618,94.191,86.584,93.939,3.3485,0.0057,1.171,2.572,0.965,3.537
11/07/2024 06:00:00,,,94.151,3.8347,0.0028,1.124,14.72,8.333,23.053,,,96.183,3.6125,0.0053,0.6739,8.965,1.304,10.269
11/07/2024 04:00:00,94.4,85.912,94.242,3.7623,0.0041,1.104,5.562,0.464,6.026,96.053,86.318,96.043,3.7161,0.01,0.705,7.745,0.815,8.56
11/07/2024 02:00:00,,,95.523,3.834,0.0048,0.8201,13.306,7.273,20.579,,,95.643,3.8895,0.0082,0.7936,1.328,0.629,1.957
11/07/2024 00:00:00,95.9,86.142,95.939,4.0587,0.002,0.7281,7.673,1.815,9.488,95.312,85.686,95.168,3.733,0.0051,0.8989,8.75,1.979,10.729
10/07/2024 22:00:00,,,95.108,3.8556,0.0021,0.9122,4.913,2.853,7.766,,,95.811,3.8609,0.0066,0.7564,7.709,6.864,14.573
10/07/2024 20:00:00,96.108,86.009,95.664,4.1807,0.0057,0.7889,3.429,0.571,4,95.727,85.788,96.312,3.8046,0.0062,0.6454,6.818,2.893,9.711
10/07/2024 18:00:00,,,96.144,4.1735,0.0055,0.6825,5.882,0.882,6.764,,,96.395,3.6122,0.0072,0.627,10.694,1.878,12.572
10/07/2024 16:00:00,95.666,86.094,95.888,4.055,0.0069,0.7393,8.261,7.301,15.562,95.301,85.989,95.968,3.6812,0.0087,0.7215,23.769,2.971,26.74
10/07/2024 14:00:00,,,94.576,4.0467,0.007,1.03,6.22,0.972,7.192,,,95.779,3.2803,0.0078,0.7635,2.126,0.506,2.632
10/07/2024 12:00:00,94.187,86.291,94.287,3.8629,0.0094,1.094,6.734,6.061,12.795,95.397,86.89,95.937,3.2942,0.0091,0.7285,2.447,0.326,2.773
10/07/2024 10:00:00,,,94.644,4.1282,0.0035,1.015,6.827,8.269,15.096,,,95.804,3.3486,0.0082,0.7578,2.335,0.389,2.724
10/07/2024 08:00:00,94.214,85.544,94.413,4.2582,0.0055,1.066,11.519,6.116,17.635,95.329,86.041,96.147,3.6161,0.007,0.6819,4.643,0.663,5.306
10/07/2024 06:00:00,,,93.953,3.7401,0.0026,1.168,1.472,0.327,1.799,,,96.019,3.7639,0.0042,0.7103,5.951,3.856,9.807
10/07/2024 04:00:00,94.661,86.582,94.526,3.5362,0.0036,1.041,1.252,0.358,1.61,95.683,85.774,95.904,3.8169,0.0065,0.7358,4.155,0.716,4.871
10/07/2024 02:00:00,,,94.21,3.7638,0.004,1.111,14.502,5.841,20.343,,,96.055,3.8141,0.0064,0.7023,4.12,0.624,4.744
10/07/2024 00:00:00,94.729,86.463,94.373,3.7173,0.003,1.075,11.617,1.787,13.404,96.545,85.492,96.022,3.8321,0.0072,0.7096,6.383,1.261,7.644
09/07/2024 22:00:00,,,94.409,3.6193,0.0045,1.067,5.299,0.873,6.172,,,95.88,4.0147,0.0064,0.741,10.876,2.014,12.89
09/07/2024 20:00:00,94.214,84.811,93.844,3.684,0.0031,1.192,3.34,1.113,4.453,96.349,85.525,95.843,3.8211,0.0083,0.7493,4.718,2.788,7.506
09/07/2024 18:00:00,,,94.052,3.5561,0.003,1.146,5.336,0.516,5.852,,,95.845,3.8525,0.0058,0.7489,8.198,3.243,11.441
09/07/2024 16:00:00,94.191,84.953,93.953,3.6491,0.0057,1.168,6.172,0.447,6.619,96.488,85.542,95.838,3.9911,0.0083,0.7504,7.516,10.022,17.538
09/07/2024 14:00:00,,,94.804,3.6777,0.0111,0.9795,5.284,1.189,6.473,,,96.247,3.3521,0.0114,0.6597,3.279,0.328,3.607
09/07/2024 12:00:00,94.25,84.013,94.282,3.4403,0.0094,1.095,10.345,4.338,14.683,96.658,85.66,95.901,3.5631,0.0113,0.7365,6.77,1.665,8.435
09/07/2024 10:00:00,,,94.17,3.443,0.0047,1.12,11.124,3.448,14.572,,,95.262,3.8469,0.0053,0.878,5.316,1.283,6.599
09/07/2024 08:00:00,93.988,84.868,94.35,3.3472,0.0059,1.08,4.691,0.713,5.404,96.01,85.414,95.154,3.981,0.0057,0.902,2.24,0.32,2.56
09/07/2024 06:00:00,,,93.488,3.7651,0.0054,1.271,13.328,2.566,15.894,,,94.206,4.2242,0.0065,1.112,11.634,5.752,17.386
09/07/2024 04:00:00,93.137,84.404,93.082,3.5241,0.0052,1.361,7.394,0.721,8.115,95.736,84.736,95.978,4.0219,0.0068,0.7193,4.549,0.662,5.211
09/07/2024 02:00:00,,,94.458,3.4776,0.0052,1.056,14.774,7.003,21.777,,,,,,,,,
09/07/2024 00:00:00,94.149,85.013,94.061,3.5013,0.004,1.144,14.528,8.232,22.76,96.014,84.996,95.898,4.1181,0.0065,0.7371,6.547,0.317,6.864
08/07/2024 22:00:00,,,93.858,3.6651,0.0026,1.189,2.089,0.727,2.816,,,95.146,3.741,0.006,0.9036,4.839,0.806,5.645
08/07/2024 20:00:00,94.608,85.273,94.346,3.7827,0.004,1.081,6.234,1.818,8.052,94.72,86.343,94.016,3.8019,0.0076,1.154,2.621,0.983,3.604
08/07/2024 18:00:00,,,94.314,3.6948,0.0038,1.088,4.157,0.356,4.513,,,94.341,3.9249,0.0036,1.082,2.015,0.549,2.564
08/07/2024 16:00:00,95.01,85.458,94.571,3.7544,0.0027,1.031,5.895,1.136,7.031,94.673,86.079,94.052,3.8532,0.0031,1.146,8.156,1.773,9.929
08/07/2024 14:00:00,,,94.07,3.6378,0.0036,1.142,9.666,3.797,13.463,,,94.174,3.8874,0.0038,1.119,2.945,0.896,3.841
08/07/2024 12:00:00,93.797,84.925,93.984,3.5482,0.0024,1.161,10.87,7.666,18.536,94.974,86.545,94.318,3.948,0.0035,1.087,2.853,0.634,3.487
08/07/2024 10:00:00,,,94.066,3.3891,0.005,1.143,3.694,0.764,4.458,,,94.332,4.0207,0.0042,1.084,5.172,0.998,6.17
08/07/2024 08:00:00,93.713,84.785,94.025,3.3181,0.0027,1.152,3.957,1.439,5.396,95.026,85.974,94.436,3.7025,0.0041,1.061,6.599,3.215,9.814
08/07/2024 06:00:00,,,94.4,3.3904,0.0014,1.069,5.06,0.723,5.783,,,93.565,3.8139,0.0038,1.254,6.081,0.826,6.907
08/07/2024 04:00:00,94.356,84.514,94.3,3.671,0.002,1.091,6.951,0.507,7.458,,,,,,,,,
08/07/2024 02:00:00,,,94.228,3.949,0.0024,1.107,11.051,5.37,16.421,,,94.291,4.0641,0.0038,1.093,1.473,0.62,2.093
08/07/2024 00:00:00,94.87,86.166,94.531,3.7483,0.0018,1.04,0.812,0.361,1.173,94.054,85.124,94.115,3.6869,0.0043,1.132,3.545,0.247,3.792
07/07/2024 22:00:00,,,94.314,3.7476,0.0022,1.088,6.437,0.878,7.315,,,94.251,3.6796,0.0054,1.102,3.854,0.674,4.528
07/07/2024 20:00:00,94.566,85.565,94.093,4.0325,0.0029,1.137,8.054,2.349,10.403,93.53,85.521,93.619,3.5243,0.0051,1.242,3.99,0.607,4.597
07/07/2024 18:00:00,,,94.594,4.0084,0.0078,1.026,21.029,5.505,26.534,,,94.075,3.4157,0.0065,1.141,4.661,0.763,5.424
07/07/2024 16:00:00,94.561,85.436,94.197,3.9318,0.0086,1.114,12.313,2.114,14.427,93.377,85.39,93.835,3.4007,0.0107,1.194,5.063,0.543,5.606
07/07/2024 14:00:00,,,94.264,3.8595,0.0102,1.099,2.829,0.41,3.239,,,93.605,3.4918,0.0123,1.245,6.936,1.617,8.553
07/07/2024 12:00:00,93.35,85.367,93.61,3.5562,0.0156,1.244,4.778,0.41,5.188,93.889,86.422,94.246,3.8031,0.0181,1.103,8.14,0.73,8.87
07/07/2024 10:00:00,,,94.066,3.7611,0.0023,1.143,4.729,0.22,4.949,,,94.395,3.9058,0.004,1.07,3.888,1.469,5.357
07/07/2024 08:00:00,93.688,85.636,93.795,3.8481,0.001,1.203,8.028,1.05,9.078,94.65,85.467,93.718,4.0502,0.0041,1.22,8.022,2.831,10.853
07/07/2024 06:00:00,,,93.551,3.9346,0.0015,1.257,2.312,0.257,2.569,,,94.504,3.9702,0.0037,1.046,3.352,0.899,4.251
07/07/2024 04:00:00,92.209,84.631,92.689,3.858,0.0016,1.448,1.041,0.26,1.301,95.031,85.284,94.671,3.9856,0.0038,1.009,5.357,1.488,6.845
07/07/2024 02:00:00,,,92.883,3.6862,0.0025,1.405,1.877,0.296,2.173,,,94.833,4.3213,0.0044,0.973,9.243,7.35,16.593
07/07/2024 00:00:00,92.998,86.002,93.42,3.6053,0.0045,1.286,1.905,0.397,2.302,94.425,85.169,93.93,4.0943,0.002,1.173,7.597,6.589,14.186
06/07/2024 22:00:00,,,93.456,3.5682,0.0038,1.278,1.484,0.27,1.754,,,94.215,4.0736,0.005,1.11,4.096,0.683,4.779
06/07/2024 20:00:00,94.217,86.158,94.296,3.6047,0.0026,1.092,2.714,0.201,2.915,94.731,85.99,94.702,3.5106,0.0077,2.184,3.068,0.558,3.626
06/07/2024 18:00:00,,,94.621,3.7571,0.0045,1.02,9.59,2.498,12.088,,,94.733,3.4506,0.0079,0.9951,6.038,1.921,7.959
06/07/2024 16:00:00,93.133,85.329,93.903,3.7124,0.0047,1.179,9.453,3.483,12.936,93.873,85.422,93.903,3.4823,0.0098,1.179,3.264,0.837,4.101
06/07/2024 14:00:00,,,94.201,3.8371,0.0025,1.113,6.726,2.389,9.115,,,94.639,3.4824,0.0086,1.016,6.459,3.675,10.134
06/07/2024 12:00:00,94.442,85.346,94.192,3.6188,0.0027,1.115,4.167,0.833,5,,,,,,,,,
06/07/2024 10:00:00,,,93.777,3.6258,0.001,1.207,0.84,0.525,1.365,,,94.768,3.4431,0.005,0.9875,8.463,2.45,10.913
06/07/2024 08:00:00,93.445,85.202,93.587,3.8411,0.0052,1.249,11.345,3.86,15.205,93.589,85.629,93.804,3.0859,0.008,1.201,3.185,0.398,3.583
06/07/2024 06:00:00,,,93.677,3.7224,0.0023,1.229,6.464,1.486,7.95,,,,,,,,,
06/07/2024 04:00:00,93.331,84.896,93.831,3.6601,0.0046,1.195,5.904,1.57,7.474,,,,,,,,,
06/07/2024 02:00:00,,,94.138,3.7519,0.0017,1.127,3.852,0.302,4.154,,,,,,,,,
06/07/2024 00:00:00,94.222,85.416,94.075,3.5164,0.0026,1.141,2.903,1.742,4.645,,,,,,,,,
05/07/2024 22:00:00,,,94.364,3.4992,0.0024,1.077,1.676,0.399,2.075,,,,,,,,,
05/07/2024 20:00:00,94.438,85.187,94.336,3.442,0.0032,1.083,9.382,8.687,18.069,,,,,,,,,
05/07/2024 18:00:00,,,93.939,3.657,0.0036,1.171,6.693,1.071,7.764,,,,,,,,,
05/07/2024 16:00:00,93.856,85.951,93.808,3.6683,0.0034,1.2,11.679,4.258,15.937,,,,,,,,,
05/07/2024 14:00:00,,,94.215,3.6021,0.0046,1.11,4.223,0.676,4.899,,,,,,,,,
05/07/2024 12:00:00,95.113,85.918,94.671,3.4785,0.0026,1.009,1.479,0.657,2.136,,,,,,,,,
05/07/2024 10:00:00,,,93.948,4.0756,0.0028,1.169,9.543,6.989,16.532,,,,,,,,,
05/07/2024 08:00:00,94.183,84.736,93.339,3.6105,0.0046,1.304,10.59,3.328,13.918,,,,,,,,,
05/07/2024 06:00:00,,,94.291,3.5103,0.0011,1.093,1.267,0.141,1.408,,,,,,,,,
05/07/2024 04:00:00,94.87,85.128,94.549,3.6451,0.001,1.036,7.163,6.454,13.617,,,,,,,,,
05/07/2024 02:00:00,,,94.454,3.5902,0.0023,1.057,10.038,5.703,15.741,,,,,,,,,
05/07/2024 00:00:00,94.892,85.548,94.571,3.5234,0.007,1.031,10.008,8.462,18.47,,,,,,,,,
04/07/2024 22:00:00,,,93.605,3.7385,0.0026,1.245,7.629,2.465,10.094,,,,,,,,,
04/07/2024 20:00:00,94.456,85.463,93.795,3.7324,0.0036,1.203,8.926,3.86,12.786,,,,,,,,,
04/07/2024 18:00:00,,,93.876,3.671,0.0032,1.185,11.966,4.762,16.728,,,,,,,,,
04/07/2024 16:00:00,93.409,85,93.587,3.6935,0.0035,1.249,1.714,0.286,2,,,,,,,,,
04/07/2024 14:00:00,,,93.872,3.4589,0.0048,1.186,6.177,1.853,8.03,,,,,,,,,
04/07/2024 12:00:00,94.234,84.944,94.075,3.1989,0.0073,1.141,7.28,1.416,8.696,,,,,,,,,
04/07/2024 10:00:00,,,93.696,3.3173,0.0062,1.225,2.904,0.665,3.569,,,,,,,,,
04/07/2024 08:00:00,94.025,84.336,94.129,3.5126,0.0105,1.129,6.215,4.006,10.221,,,,,,,,,
04/07/2024 06:00:00,,,94.323,3.3177,0.0047,1.086,2.737,0.684,3.421,,,,,,,,,
04/07/2024 04:00:00,94.14,84.269,94.558,3.431,0.0042,1.034,3.468,1.156,4.624,,,,,,,,,
04/07/2024 02:00:00,,,94.355,3.2734,0.0062,1.079,3.23,0.646,3.876,,,,,,,,,
04/07/2024 00:00:00,94.976,85.145,94.824,3.2803,0.0054,0.9749,1.727,0.375,2.102,,,,,,,,,
03/07/2024 22:00:00,,,94.079,3.4477,0.0073,1.14,11.896,6.691,18.587,,,,,,,,,
03/07/2024 20:00:00,94.124,84.281,93.971,3.3454,0.0079,1.164,9.806,2.71,12.516,,,,,,,,,
03/07/2024 18:00:00,,,93.862,3.279,0.0109,1.188,5.564,0.477,6.041,,,,,,,,,
03/07/2024 16:00:00,94.216,84.443,94.373,3.3105,0.0044,1.075,6.743,1.527,8.27,,,,,,,,,
03/07/2024 14:00:00,,,95.775,3.5125,0.0016,0.7644,4.122,0.532,4.654,,,,,,,,,
03/07/2024 12:00:00,95.717,84.452,96.082,3.7963,0.0054,0.6963,8.586,4.645,13.231,,,,,,,,,
03/07/2024 10:00:00,,,95.219,3.6813,0.008,0.8875,1.345,0.336,1.681,,,,,,,,,
03/07/2024 08:00:00,96.056,83.68,95.868,4.0182,0.0068,0.7438,13.457,16.761,30.218,,,,,,,,,
03/07/2024 06:00:00,,,94.305,3.6445,0.0031,1.09,6.486,2.112,8.598,,,,,,,,,
03/07/2024 04:00:00,95.059,84.184,94.589,3.6727,0.0053,1.027,2.829,1.326,4.155,,,,,,,,,
03/07/2024 02:00:00,,,93.962,3.7467,0.002,1.166,7.589,2.867,10.456,,,,,,,,,
03/07/2024 00:00:00,94.391,84.964,94.233,3.6327,0.0021,1.106,2.577,0.748,3.325,,,,,,,,,
02/07/2024 22:00:00,,,94.133,3.5358,0.0021,1.128,7.435,2.23,9.665,,,,,,,,,
02/07/2024 20:00:00,94.104,83.955,93.452,3.4921,0.0028,1.279,13.472,6.944,20.416,,,,,,,,,
02/07/2024 18:00:00,,,93.38,3.0543,0.0038,1.295,3.458,0.277,3.735,,,,,,,,,
02/07/2024 16:00:00,93.929,85.031,94.341,3.3276,0.0071,1.082,9.343,2.628,11.971,,,,,,,,,
02/07/2024 14:00:00,,,94.467,3.2813,0.0069,1.054,6.769,2.547,9.316,,,,,,,,,
02/07/2024 12:00:00,95.731,85.525,95.506,3.2826,0.0091,0.824,8.908,4.642,13.55,,,,,,,,,
02/07/2024 10:00:00,,,94.3,3.2039,0.0066,1.091,8.961,4.786,13.747,,,,,,,,,
02/07/2024 08:00:00,94.482,85.496,94.382,3.4033,0.0085,1.073,5.498,1.327,6.825,,,,,,,,,
02/07/2024 06:00:00,,,94.657,3.3414,0.0065,1.012,7.15,3.051,10.201,,,,,,,,,
02/07/2024 04:00:00,94.45,84.4,94.034,3.2007,0.0025,1.15,5.928,1.098,7.026,,,,,,,,,
02/07/2024 02:00:00,,,93.966,3.1401,0.0065,1.165,2.065,0.238,2.303,,,,,,,,,
02/07/2024 00:00:00,94.738,84.611,94.233,3.4374,0.0039,1.106,1.741,0.166,1.907,,,,,,,,,
01/07/2024 22:00:00,,,94.711,3.5103,0.0029,1,7.254,4.145,11.399,,,,,,,,,
01/07/2024 20:00:00,93.601,84.33,94.228,3.1791,0.0073,1.107,4.206,0.669,4.875,,,,,,,,,
01/07/2024 18:00:00,,,94.264,3.3563,0.0082,1.099,6.422,0.516,6.938,,,,,,,,,
01/07/2024 16:00:00,94.996,84.936,94.529,3.4373,0.0056,1.0404,4.444,0.494,4.938,,,,,,,,,
01/07/2024 14:00:00,,,94.792,3.4541,0.0144,0.9821,6.469,1.527,7.996,,,,,,,,,
01/07/2024 12:00:00,92.794,84.332,93.185,3.4646,0.0052,1.338,7.329,0.579,7.908,,,,,,,,,
01/07/2024 10:00:00,,,94.684,3.3641,0.003,1.006,10.077,1.056,11.133,,,,,,,,,
01/07/2024 08:00:00,94.609,84.914,94.76,3.3453,0.0039,0.9892,2.917,0.324,3.241,96.817,86.405,96.511,3.0661,0.0101,0.6014,9.172,8.432,17.604
01/07/2024 06:00:00,,,94.648,3.3934,0.0077,1.014,4.163,2.081,6.244,,,95.29,3.5751,0.0116,0.8718,3.695,2.016,5.711
01/07/2024 04:00:00,94.083,84.785,94.63,3.4681,0.0031,1.018,4.912,1.579,6.491,,,,,,,,,
01/07/2024 02:00:00,,,94.961,3.4628,0.0112,0.9447,5.979,4.22,10.199,,,,,,,,,
01/07/2024 00:00:00,93.909,84.51,94.558,3.212,0.0031,1.034,3.71,2.177,5.887,95.19,85.016,94.935,3.665,0.0079,0.9504,6.706,1.412,8.118
16/07/2024 22:00:00,,,94.183,3.6944,0.0035,1.117,7.761,0.522,8.283,,,94.395,3.5739,0.0079,1.07,7.818,1.846,9.664
16/07/2024 20:00:00,95.321,85.379,95.009,3.7509,0.0071,0.9341,10.341,4.091,14.432,95.247,85.733,94.726,3.3449,0.0088,0.9966,2.225,0.287,2.512
16/07/2024 18:00:00,,,94.58,3.4791,0.0071,1.029,7.609,1.449,9.058,,,94.544,3.6396,0.009,1.037,13.871,4.452,18.323
16/07/2024 16:00:00,94.196,85.046,94.476,3.5582,0.0061,1.052,7.069,1.098,8.167,94.343,84.623,93.89,4.4054,0.0137,1.182,16.765,17.355,34.12
16/07/2024 14:00:00,,,94.328,3.5835,0.0131,1.085,2.179,0.363,2.542,,,94.504,3.4894,0.0125,1.046,6.906,0.552,7.458
16/07/2024 12:00:00,94.039,85.576,94.002,3.5558,0.0165,1.157,5.097,0.6,5.697,94.212,85.723,94.373,3.4657,0.0159,1.075,4.05,0.386,4.436
16/07/2024 10:00:00,,,93.393,3.5715,0.0058,1.292,13.326,3.872,17.198,,,,,,,,,
16/07/2024 08:00:00,94.276,86.726,93.944,3.5505,0.0053,1.17,10.719,1.462,12.181,94.265,85.578,94.111,3.6106,0.0076,1.133,2.957,0.856,3.813
16/07/2024 06:00:00,,,93.704,3.5974,0.0033,1.223,13.464,3.399,16.863,,,94.201,3.3759,0.0068,1.113,2.61,0.549,3.159
16/07/2024 04:00:00,,,94.21,3.8056,0.0051,1.111,13.905,4.438,18.343,,,93.948,3.4393,0.0056,1.169,5.329,1.474,6.803
16/07/2024 02:00:00,,,94.066,3.7315,0.0033,1.143,1.102,0.413,1.515,,,93.867,3.5111,0.0064,1.187,3.96,0.88,4.84
16/07/2024 00:00:00,93.608,85.94,94.03,3.4746,0.0109,1.151,0.616,0.369,0.985,94.675,86.082,94.287,3.9356,0.0083,1.094,5.258,1.168,6.426
21/07/2024 22:00:00,,,94.219,3.6303,0.0032,1.109,6.899,1.648,8.547,,,94.111,3.403,0.0076,1.133,7.044,3.494,10.538
21/07/2024 20:00:00,94.367,85.807,94.282,3.5135,0.0042,1.095,9.291,3.178,12.469,93.898,85.567,94.17,3.4234,0.0093,1.12,7.285,3.201,10.486
21/07/2024 18:00:00,,,94.607,3.825,0.0046,1.023,8.243,3.579,11.822,,,94.486,3.7915,0.0126,1.05,2.871,1.116,3.987
21/07/2024 16:00:00,94.519,85.83,94.995,3.7681,0.0096,0.9371,15.751,4.029,19.78,93.818,85.096,94.17,3.6261,0.0116,1.12,3.385,0.651,4.036
21/07/2024 14:00:00,,,94.531,3.7137,0.0043,1.04,5.336,1.067,6.403,,,95.781,3.5973,0.0102,0.763,3.871,0.645,4.516
21/07/2024 12:00:00,95.237,85.863,94.778,3.7565,0.0043,0.9851,2.064,0.563,2.627,94.87,85.946,95.289,3.7963,0.0118,0.872,4.651,1.163,5.814
21/07/2024 10:00:00,,,94.413,3.7907,0.0039,1.066,7.659,0.688,8.347,,,94.998,3.6479,0.0091,0.9364,6.362,5.824,12.186
21/07/2024 08:00:00,95.182,86.187,94.833,3.6434,0.0047,0.973,0.999,0.357,1.356,93.872,85.774,93.641,3.5213,0.0092,1.237,6.658,5.672,12.33
21/07/2024 06:00:00,,,94.84,3.6565,0.007,0.9715,9.604,2.439,12.043,,,96.123,3.2608,0.0084,0.6872,5.058,0.829,5.887
21/07/2024 04:00:00,94.216,86.503,93.998,3.8381,0.008,1.158,8.689,1.967,10.656,96.234,86.322,96.118,3.2112,0.0134,0.6883,2.18,0.436,2.616
21/07/2024 02:00:00,,,94.616,3.7041,0.012,1.021,6.699,1.515,8.214,,,96.102,3.2951,0.0153,0.6919,3.738,0.374,4.112
21/07/2024 00:00:00,94.756,86.155,94.935,3.6505,0.0077,0.9505,8.15,2.273,10.423,96.197,86.408,96.317,3.763,0.0167,0.6442,4.159,0.265,4.424
20/07/2024 22:00:00,,,94.722,3.6379,0.007,0.9977,4.778,0.494,5.272,,,96.196,3.6644,0.0167,0.6711,5.961,1.714,7.675
20/07/2024 20:00:00,94.162,85.833,94.634,3.7103,0.0091,1.017,7.736,1.132,8.868,95.522,85.91,96.01,3.6739,0.0181,0.7124,2.82,0.868,3.688
20/07/2024 18:00:00,,,95.084,3.7984,0.0062,0.9175,1.193,0.477,1.67,,,,,,,,,
20/07/2024 16:00:00,94.385,85.577,94.867,3.7046,0.0108,0.9654,7.183,1.119,8.302,95.075,85.705,95.466,3.6758,0.0175,0.8329,3.026,0.576,3.602
20/07/2024 14:00:00,,,94.671,3.6523,0.0104,1.009,4.326,1.272,5.598,,,96.188,3.8405,0.0216,0.6729,7.778,9.583,17.361
20/07/2024 12:00:00,94.551,85.686,94.472,3.4912,0.0081,1.053,9.75,2.125,11.875,96.021,85.918,96.14,3.6772,0.0155,0.6835,8.027,6.234,14.261
20/07/2024 10:00:00,,,94.796,3.1513,0.0118,0.9812,4.376,0.965,5.341,,,94.804,3.5683,0.0191,0.9794,12.663,10.352,23.015
20/07/2024 08:00:00,94.854,85.836,95.132,3.3736,0.0038,0.9068,7.619,2.041,9.66,95.567,85.598,95.803,3.6834,0.0113,0.7581,7.061,5.993,13.054
20/07/2024 06:00:00,,,95.731,3.139,0.0039,0.7741,9.383,2.62,12.003,,,95.679,3.2796,0.0094,0.7857,4.721,1.83,6.551
20/07/2024 04:00:00,94.818,85.89,95.396,2.847,0.0112,0.8483,3.757,0.56,4.317,95.894,86.021,95.748,3.287,0.0059,0.7703,1.511,0.378,1.889
20/07/2024 02:00:00,,,95.503,3.4425,0.0031,0.8246,2.421,5.004,7.425,,,95.762,3.4769,0.0072,0.7672,4.718,0.674,5.392
20/07/2024 00:00:00,94.861,85.728,95.586,3.4789,0.0048,0.8063,7.981,1.735,9.716,96.186,86.041,95.854,3.5467,0.0095,0.7469,3.73,0.393,4.123
19/07/2024 22:00:00,,,95.241,3.312,0.0038,0.8826,6.856,1.421,8.277,,,95.465,3.7328,0.0071,0.8331,2.138,0.594,2.732
19/07/2024 20:00:00,95.019,85.285,95.488,3.6539,0.0057,0.828,7.317,0.683,8,96.089,86.224,95.77,3.6272,0.0115,0.7654,4.186,0.853,5.039
19/07/2024 18:00:00,,,95.418,3.6149,0.0114,0.8435,10.046,0.309,10.355,,,95.568,3.6266,0.0137,0.8101,4.038,0.962,5
19/07/2024 16:00:00,94.645,86.184,95.248,3.5611,0.005,0.8811,8.192,1.498,9.69,95.065,86.003,95.38,3.8146,0.0113,0.8519,7.08,1.643,8.723
19/07/2024 14:00:00,,,95.33,3.6462,0.0066,0.8629,7.515,1.687,9.202,,,95.188,3.7804,0.0088,0.8944,9.548,3.266,12.814
19/07/2024 12:00:00,95.462,86.283,95.205,3.7947,0.0145,0.8906,8.21,1.879,10.089,95.349,86.182,95.251,3.795,0.0119,0.8805,6.182,4.695,10.877
19/07/2024 10:00:00,,,95.341,3.5756,0.0056,0.8605,11.013,4.421,15.434,,,94.995,3.6166,0.0052,0.9372,4.515,1.594,6.109
19/07/2024 08:00:00,94.046,85.102,94.781,3.7922,0.0037,0.9845,4.808,0.275,5.083,94.932,85.571,94.707,4.2734,0.0061,1.001,5.755,6.655,12.41
19/07/2024 06:00:00,,,94.689,3.7261,0.0027,1.005,7.776,1.672,9.448,,,94.562,3.631,0.0053,1.033,3.657,1.045,4.702
